qid,query,retrieval_gt,generation_gt,data_type,metadata
6fa46b07-98b2-4bb2-bdce-ca331603889b,소셜벤처 비즈니스모델의 정의는 무엇인가요?,"[array(['edu_lectures_219'], dtype=object)]","['질문에 답변하기 위해서는 제공된 텍스트 내에서 ""소셜벤처 비즈니스모델의 정의""에 대한 직접적인 정보가 포함되어 있지 않습니다. 그러나 강좌 설명에서 ""1. 소셜벤처 비즈니스모델의 정의를 이해한다.""라는 문장이 있어, 이 강좌에서는 소셜벤처 비즈니스모델의 정의를 다루지만, 정확한 정의는 직접적으로 언급되어 있지 않음을 알 수 있습니다.\n\n따라서, 정확한 정의는 강좌 내용을 통해 학습하거나 추가 정보를 찾아야 합니다. 하지만 강좌의 목적은 소셜벤처 비즈니스모델의 정의를 이해하는 것입니다.'
 '기본적인 정의']",edu_lectures,{'dummy': None}
e9e7ee0d-a7b1-4bb9-8358-56bbeee7f578,NABCD 분석법을 활용한 아이디어 개발 및 검증 강좌의 키워드는 무엇인가요?,"[array(['edu_lectures_341'], dtype=object)]","['NABCD 분석법을 활용한 아이디어 개발 및 검증 강좌의 키워드는 NABCD, NABC, 엘레베이터피치, 검증입니다.'
 'NABCD, NABC, 엘레베이터피치, 검증']",edu_lectures,{'dummy': None}
4ae69e4b-18d1-417c-bce4-1a4561886662,오션테크에 대한 강좌명은 무엇인가요?,"[array(['edu_lectures_339'], dtype=object)]","['오션테크에 대한 강좌명은 ""기술창업을 위한 산업 트렌드,오션테크""입니다.' '기술창업을 위한 산업 트렌드,오션테크']",edu_lectures,{'dummy': None}
30b39c91-56db-4194-afc0-bdf90da2433f,"창업실무절차 강좌에서 다루는 초기 회사 설립 절차에는哪些信息是基于给定文本生成的事实性问题？
注意：由于提供的选项都是中文，而原文是英文，这里直接给出对应的中文事实性问题。

基于给定文本生成的事实性问题是：

初期公司设立及业务登记相关的程序有哪些？","[array(['edu_lectures_202'], dtype=object)]","['初期公司设立及业务登记相关的程序包括初始公司设立和商业注册，以及相关的许可和认证流程。'
 '初期公司设立及业务登记相关的程序包括公司设立和业务登记。']",edu_lectures,{'dummy': None}
86643538-9fbc-4d30-9a9c-46e56ad7555c,마이돌의 대표는 누구인가요?,"[array(['edu_lectures_167'], dtype=object)]",['마이돌의 대표는 이진열입니다.' '이진열'],edu_lectures,{'dummy': None}
d7ef621e-63f1-4775-95c4-14e78435ba01,해성 5층(A실)의 임대료는 얼마인가요?,"[array(['111'], dtype=object)]",['해성 5층(A실)의 임대료는 1365000원입니다.' '1365000'],spaces,{'dummy': None}
0715bb3e-bb09-46e2-9a90-0f61951310b9,한동대학교 창업보육센터의 102호의 임대료는 얼마인가요?,"[array(['420'], dtype=object)]",['한동대학교 창업보육센터의 102호의 임대료는 200000원입니다.' '200000'],spaces,{'dummy': None}
7e9b5e22-c996-405c-b717-a4577b798f0b,104호의 임대료는 얼마인가요?,"[array(['566'], dtype=object)]",['104호의 임대료는 330000원입니다.' '330000'],spaces,{'dummy': None}
a05aad4d-5b06-4017-9d07-1fcce9471575,317호실의 임대료는 얼마인가요?,"[array(['78'], dtype=object)]","['317호실의 임대료는 170,000원입니다.' '170000']",spaces,{'dummy': None}
36c3d71b-2d3c-46dc-9c2e-5b855231b169,팁스타운 센터의 임대료는 얼마입니까?,"[array(['182'], dtype=object)]","['팁스타운 센터의 임대료는 96,000원입니다.' '96000']",spaces,{'dummy': None}
c246cefe-322d-49b0-96c2-2b19a3a82c73,101-C호의 임대료는 얼마인가요?,"[array(['285'], dtype=object)]","['101-C호의 임대료는 506,000원입니다.' '506000']",spaces,{'dummy': None}
2024c7a5-6504-4eea-8e04-288e7758dd00,가톨릭관동대학교 창업보육센터의 임대료는 얼마인가요?,"[array(['11'], dtype=object)]","['가톨릭관동대학교 창업보육센터의 임대료는 180,000원입니다.' '180000']",spaces,{'dummy': None}
cb9437b3-95ff-4ab7-878c-b4a409bdb6fa,"103호의 임대료는 얼마인가요?  
답변: 103호의 임대료는 333000원입니다.","[array(['470'], dtype=object)]",['103호의 임대료는 333000원입니다.' '333000원'],spaces,{'dummy': None}
fd677a3c-7b14-4e0d-9b07-7631f504e990,318호의 임대료는 얼마인가요?,"[array(['79'], dtype=object)]","['318호의 임대료는 170,000원입니다.' '170000']",spaces,{'dummy': None}
8f765ff4-82e4-4b2a-b063-f851841bb362,강원센터의 임대료는 얼마입니까?,"[array(['350'], dtype=object)]",['강원센터의 임대료는 189750입니다.' '189750'],spaces,{'dummy': None}
4fd0a520-5c3a-4509-9612-fffd9471eebe,유원대학교 창업보육센터의 임대료는 얼마인가요?,"[array(['56'], dtype=object)]","['유원대학교 창업보육센터의 임대료는 420,000원입니다.' '420000']",spaces,{'dummy': None}
57f49601-075a-41e3-b20b-22325a3ae0ae,팁스타운의 해성 5층(I실) 공간의 전용 면적은 얼마나됩니까?,"[array(['119'], dtype=object)]",['팁스타운의 해성 5층(I실) 공간의 전용 면적은 38㎡입니다.' '38'],spaces,{'dummy': None}
812e1330-1dd0-4bf6-bb8c-4171234d0c29,해성 4층(대성창투)의 임대료는 얼마인가요?,"[array(['110'], dtype=object)]","['해성 4층(대성창투)의 임대료는 18,060,000원입니다.' '18060000']",spaces,{'dummy': None}
c237906c-71b4-4bc0-ab06-4745935aa909,스마트건설 지원센터의 좌석 수는 몇 개인가요?,"[array(['589'], dtype=object)]",['스마트건설 지원센터의 좌석 수는 공실입니다.' '공실'],spaces,{'dummy': None}
98681118-931d-44ba-a44a-a24be8ec5af9,단국대 생명공학창업보육센터의 임대료는 얼마입니까?,"[array(['370'], dtype=object)]","['단국대 생명공학창업보육센터의 임대료는 533,280원입니다.' '533280']",spaces,{'dummy': None}
0b40801d-cf6f-4d0d-8867-f1f458ab588e,1004호 기업입주실의 임대료는 얼마입니까?,"[array(['235'], dtype=object)]",['1004호 기업입주실의 임대료는 1225730원입니다.' '1225730'],spaces,{'dummy': None}
59465b4c-106c-4915-b924-7c36b721b905,국민대학교 창업보육센터의 임대료는 얼마인가요?,"[array(['31'], dtype=object)]",['국민대학교 창업보육센터의 임대료는 267000원입니다.' '267000'],spaces,{'dummy': None}
8411d2ed-d190-43c7-b549-e7ea54ae6ab3,한서대학교 항공해양 창업보육센터의 전용 면적은 얼마인가요?,"[array(['213'], dtype=object)]",['한서대학교 항공해양 창업보육센터의 전용 면적은 28㎡입니다.' '28'],spaces,{'dummy': None}
c79f3513-b4c7-4982-8014-8ed471de80f3,태광빌딩 B1F(6)의 임대료는 얼마입니까?,"[array(['185'], dtype=object)]","['태광빌딩 B1F(6)의 임대료는 144,000원 입니다.' '144000']",spaces,{'dummy': None}
4e1609cd-8be9-43b8-9f27-436759c8c721,해성 2층(오픈형) A5-1 공간의 임대료는 얼마인가요?,"[array(['87'], dtype=object)]","['해성 2층(오픈형) A5-1 공간의 임대료는 345,000원입니다.' '345000']",spaces,{'dummy': None}
7cb3ca80-032f-4329-8fcb-df1125ad1df5,가톨릭관동대학교 창업보육센터의 임대료는 얼마인가요?,"[array(['3'], dtype=object)]","['가톨릭관동대학교 창업보육센터의 임대료는 90,000원입니다.' '90000']",spaces,{'dummy': None}
59ae9c2b-03be-44d3-a359-643dd43e2f1c,중진공 안산 창업보육센터의 임대료는 얼마인가요?,"[array(['588'], dtype=object)]","['중진공 안산 창업보육센터의 임대료는 409,400 원입니다.' '409400']",spaces,{'dummy': None}
a1bb2afd-5ce5-41ec-917c-37461cd6014e,104호의 임대료는 얼마인가요?,"[array(['536'], dtype=object)]",['104호의 임대료는 170000원 입니다.' '170000'],spaces,{'dummy': None}
9f5ad215-3d96-421a-9d4c-44b386311454,스마트건설 지원센터의 전용 면적이 얼마인가요?,"[array(['597'], dtype=object)]",['스마트건설 지원센터의 전용 면적은 28㎡입니다.' '28'],spaces,{'dummy': None}
7a23592b-e89c-4c88-9ba0-6b5de276093e,유원대학교 창업보육센터의 임대료는 얼마인가요?,"[array(['369'], dtype=object)]","['유원대학교 창업보육센터의 임대료는 300,000원입니다.' '300000']",spaces,{'dummy': None}
9772679e-9baa-4907-97c3-45e2a302e816,"1인 창조기업 지원센터의 주소는 무엇입니까?  
답변: 경기도 의왕시 이미로 40 (437120)","[array(['540'], dtype=object)]","['질문: 1인 창조기업 지원센터의 주소는 무엇입니까?  \n답변: 경기도 의왕시 이미로 40 (437120)'
 '경기도 의왕시 이미로 40 (437120)']",spaces,{'dummy': None}
ed9f6386-f154-4867-872a-580ab98f487c,312호의 임대료는 얼마인가요?,"[array(['73'], dtype=object)]",['312호의 임대료는 170000원입니다.' '170000'],spaces,{'dummy': None}
f453ce0c-fcf8-4be9-ab5c-f43db742325c,팁스타운 센터의 임대료는 얼마입니까?,"[array(['136'], dtype=object)]","['팁스타운 센터의 임대료는 3,507,000원 입니다.' '3507000']",spaces,{'dummy': None}
8e36b7f4-a3b2-4b34-b204-d5fea339c45a,104호의 임대료는 얼마인가요?,"[array(['557'], dtype=object)]","['104호의 임대료는 106,000원입니다.' '106000']",spaces,{'dummy': None}
5cf48778-7a55-4052-a59a-1411487db5e3,스마트건설 지원센터의 전용 면적은 얼마나됩니까?,"[array(['438'], dtype=object)]","['스마트건설 지원센터의 전용 면적은 35平米。\n\n注：原文中“平米”可能为输入错误，应为“㎡”或直接用数字表示面积。如需更正为数字，请告知。'
 '35']",spaces,{'dummy': None}
e56c21b4-3c39-492f-8843-e39571028c9e,한남대학교 창업보육센터의 임대료는 얼마인가요?,"[array(['596'], dtype=object)]","['한남대학교 창업보육센터의 임대료는 220,000원입니다.' '220000']",spaces,{'dummy': None}
e64417fb-1852-4315-898c-09007f9bfe19,팁스타운 센터의 임대료는 얼마입니까?,"[array(['164'], dtype=object)]",['팁스타운 센터의 임대료는 1840000원입니다.' '1840000'],spaces,{'dummy': None}
4e2b036e-b32f-4d5b-81e3-72d078eded36,팁스타운 센터의 임대료는 얼마인가요?,"[array(['83'], dtype=object)]",['팁스타운 센터의 임대료는 690000원입니다.' '690000'],spaces,{'dummy': None}
b51f15e6-a633-42bc-b81d-4d9368cdb784,용인예술과학대학교 창업보육센터의 임대료는 얼마인가요?,"[array(['258'], dtype=object)]",['용인예술과학대학교 창업보육센터의 임대료는 840000원입니다.' '840000'],spaces,{'dummy': None}
2a3ac0b8-b968-4b95-b17c-312035d8ccb5,"03호의 임대료는 얼마인가요?  
답변: 03호의 임대료는 445,000원입니다.","[array(['193'], dtype=object)]","['03호의 임대료는 445,000원입니다.' '445,000원']",spaces,{'dummy': None}
feef97c2-d965-4f21-ba01-f13cc287ba90,원광대학교 IT·BT창업보육센터의 임대료는 얼마인가요?,"[array(['454'], dtype=object)]","['원광대학교 IT·BT창업보육센터의 임대료는 473,000원입니다.' '473000']",spaces,{'dummy': None}
c9d811e4-e586-40fa-bd73-51b5cc7ab132,팁스타운 센터의 임대료는 얼마입니까?,"[array(['133'], dtype=object)]",['팁스타운 센터의 임대료는 660000원입니다.' '660000'],spaces,{'dummy': None}
8795af1d-ecb1-4c09-a1e0-801ac967d19b,한밭대학교 창업보육센터의 임대료는 얼마인가요?,"[array(['516'], dtype=object)]","['한밭대학교 창업보육센터의 임대료는 836,000원입니다.' '836000']",spaces,{'dummy': None}
649bae7d-445b-40e4-8de3-3a603f0247de,위덕대 창업보육센터의 임대료는 얼마인가요?,"[array(['442'], dtype=object)]","['위덕대 창업보육센터의 임대료는 264,000원입니다.' '264000']",spaces,{'dummy': None}
9a0d2f03-ca6b-405f-8c69-f6e75f8aaabe,위덕대 창업보육센터의 임대료는 얼마인가요?,"[array(['276'], dtype=object)]","['위덕대 창업보육센터의 임대료는 123,000원입니다.' '123000']",spaces,{'dummy': None}
e0c16da4-0a4f-4c1c-bb43-4998b07d8fac,용인예술과학대학교 창업보육센터의 임대료는 얼마입니까?,"[array(['365'], dtype=object)]","['용인예술과학대학교 창업보육센터의 임대료는 420,000원 입니다.' '420000']",spaces,{'dummy': None}
a089ec6a-8289-471e-bcfc-dc05d7ff49c3,국민대학교 창업보육센터의 임대료는 얼마인가요?,"[array(['30'], dtype=object)]","['국민대학교 창업보육센터의 임대료는 543,000원입니다.' '543000']",spaces,{'dummy': None}
3bd802ea-babb-4f06-b7bb-d9a55c1be66b,103호의 임대료는 얼마인가요?,"[array(['507'], dtype=object)]","['103호의 임대료는 495,000원입니다.' '495000']",spaces,{'dummy': None}
b6fc8f1f-6dd1-4bc3-9675-06d0e553c36e,104호의 임대료는 얼마인가요?,"[array(['571'], dtype=object)]","['104호의 임대료는 440,000원입니다.' '440000']",spaces,{'dummy': None}
1e973c62-d0e6-4d29-84c4-1e3840e80a1b,보육실 108호의 임대료는 얼마인가요?,"[array(['25'], dtype=object)]","['보육실 108호의 임대료는 363,000원입니다.' '363000']",spaces,{'dummy': None}
e8688959-d040-4f5f-a035-387ad2d1dbf3,팁스타운 센터의 임대료는 얼마입니까?,"[array(['183'], dtype=object)]","['팁스타운 센터의 임대료는 144,000원입니다.' '144000']",spaces,{'dummy': None}
d8920a95-cbc3-4268-b6d2-ff269b2f9bfc,103호의 임대료는 얼마인가요?,"[array(['474'], dtype=object)]",['103호의 임대료는 140000원입니다.' '140000'],spaces,{'dummy': None}
393ad914-0fec-431d-9e48-1cf2482ca9aa,팁스타운 센터의 임대료는 얼마입니까?,"[array(['105'], dtype=object)]",['팁스타운 센터의 임대료는 1980000원입니다.' '1980000'],spaces,{'dummy': None}
a5f7196c-a93c-4a97-b413-01a275557d72,303호의 임대료는 얼마인가요?,"[array(['64'], dtype=object)]","['303호의 임대료는 128,000원입니다.' '128000']",spaces,{'dummy': None}
a52843f6-7b2e-47a7-a803-918c8f3008a0,한국교통대학교 창업보육센터의 임대료는 얼마입니까?,"[array(['491'], dtype=object)]","['한국교통대학교 창업보육센터의 임대료는 110,000원 입니다.' '110000']",spaces,{'dummy': None}
c54f669e-8c3a-4a7a-9ad8-4fb8630705bf,한국전력벤처기업육성센터는 몇 개의 보유 공간을 가지고 있습니까?,"[array(['centers_145'], dtype=object)]",['한국전력벤처기업육성센터는 10개의 보유 공간을 가지고 있습니다.' '10'],centers,{'dummy': None}
cea2f0a0-c2f2-49d5-8021-9d23a2f72253,"대구스케일업허브의 주소는 어디인가요?  
답변: 대구 동구 동대구로 465 (신천동)","[array(['centers_280'], dtype=object)]",['대구스케일업허브(DASH)의 주소는 대구 동구 동대구로 465 (신천동)입니다.' '대구 동구 동대구로 465 (신천동)'],centers,{'dummy': None}
d7de9366-4b14-47de-8c98-bda4d5a0f09c,인하대학교 창업보육센터가 위치한 지역은 어디인가요?,"[array(['centers_175'], dtype=object)]",['인하대학교 창업보육센터가 위치한 지역은 인천광역시입니다.' '인천광역시'],centers,{'dummy': None}
17fd582d-e94a-49c9-876a-8f20d8a5e97d,전북창조경제혁신센터의 보유 공간 수는 몇 개인가요?,"[array(['centers_373'], dtype=object)]",['전북창조경제혁신센터의 보유 공간 수는 11개입니다.' '11'],centers,{'dummy': None}
bd57452b-2dc0-438a-9b94-b10aeb9e0048,서울특별시남부여성발전센터의 건물명은 무엇인가요?,"[array(['centers_420'], dtype=object)]",['서울특별시남부여성발전센터의 건물명은 여성기업창업보육센터입니다.' '여성기업창업보육센터'],centers,{'dummy': None}
d4a4f07a-ac11-4c9f-9c0f-cf962c893d49,삼육대학교 창업보육센터가 위치한 주소는 무엇입니까?,"[array(['centers_73'], dtype=object)]",['삼육대학교 창업보육센터가 위치한 주소는 서울특별시 노원구 화랑로 815입니다.' '서울특별시 노원구 화랑로 815'],centers,{'dummy': None}
0f842d00-34c0-44f3-9aeb-84203eadb369,창업보육센터가 보유하고 있는 공간 수는 몇 개인가요?,"[array(['centers_132'], dtype=object)]",['창업보육센터가 보유하고 있는 공간 수는 24개입니다.' '24개'],centers,{'dummy': None}
1dd867f5-33ac-4531-95a4-384e6a05b707,한국교통대학교 창업보육센터의 보유 공간 수는 몇 개입니까?,"[array(['centers_137'], dtype=object)]",['한국교통대학교 창업보육센터의 보유 공간 수는 55개 입니다.' '55'],centers,{'dummy': None}
ce42c129-2f12-4aeb-acbf-c7b80e69a174,국립경국대학교 창업보육센터의 주소는 어디인가요?,"[array(['centers_30'], dtype=object)]",['국립경국대학교 창업보육센터의 주소는 경북 안동시 경동로 1375입니다.' '경북 안동시 경동로 1375'],centers,{'dummy': None}
d6e72704-923f-456f-ad6d-68819c7e850c,창업보육센터의 보유 공간 수는 몇 개인가요?,"[array(['centers_72'], dtype=object)]",['창업보육센터의 보유 공간 수는 13개입니다.' '13'],centers,{'dummy': None}
1e0378b6-b5e1-462d-a1a4-46071d77d586,부산가톨릭대학교 창업보육센터는 어떤 분야를 특성화하여 설립되었습니다?,"[array(['centers_70'], dtype=object)]",['부산가톨릭대학교 창업보육센터는 환경기술(ET) 분야를 특성화하여 설립되었습니다.' '환경기술(ET) 분야'],centers,{'dummy': None}
7a8a94ff-41cf-4ed2-a238-ddfb81a98293,강원대학교 강원 창업보육센터는 어떤 분야를 특화하고 있습니까?,"[array(['centers_94'], dtype=object)]","['강원대학교 강원 창업보육센터는 기계, 환경, IT, BT를 특화분야로 하고 있습니다.' '기계, 환경, IT, BT']",centers,{'dummy': None}
8fe0502d-aa2e-40ec-8e7b-9c91553a59cf,해운대1인창조기업지원센터가 위치한 부산의 구는 어디인가요?,"[array(['centers_316'], dtype=object)]",['해운대1인창조기업지원센터가 위치한 부산의 구는 해운대구입니다.' '부산 해운대구'],centers,{'dummy': None}
28765535-48fd-49e1-8593-d1c57cd72937,단국대 생명공학창업보육센터는 어떤 분야를 특성화한 창업보육센터입니까?,"[array(['centers_90'], dtype=object)]",['단국대 생명공학창업보육센터는 생명공학이 특성화된 창업보육센터입니다.' '생명공학'],centers,{'dummy': None}
43922704-387c-4f1e-95fb-82eb278361ef,경남창조경제혁신센터는 몇 개의 보유 공간을 가지고 있습니까?,"[array(['centers_376'], dtype=object)]",['경남창조경제혁신센터는 38개의 보유 공간을 가지고 있습니다.' '38'],centers,{'dummy': None}
441d0e90-ad20-4741-b0ac-54ca44268b07,KR스타트업라운지 안산역의 운영시간은 어떻게 되나요?,"[array(['centers_416'], dtype=object)]","['KR스타트업라운지 안산역의 운영시간은 평일 10:00부터 17:00까지입니다. 주말과 공휴일은 휴무입니다.'
 '평일 10:00~17:00']",centers,{'dummy': None}
dab44dd8-808c-4821-8a28-948f31c10594,한국해양대학교 해양벤처진흥센터는 몇 개의 보유 공간을 가지고 있습니까?,"[array(['centers_9'], dtype=object)]",['한국해양대학교 해양벤처진흥센터는 28개의 보유 공간을 가지고 있습니다.' '28'],centers,{'dummy': None}
bf45c37f-c511-4625-bd5d-3ba8829cc74e,투썬창업보육센터의 보유 공간 수는 몇 개인가요?,"[array(['centers_247'], dtype=object)]",['투썬창업보육센터의 보유 공간 수는 26개입니다.' '26'],centers,{'dummy': None}
87d8d021-b9f1-49b5-a9fc-36d388583c83,구미시 창업보육센터는 몇 개의 보유 공간을 가지고 있습니까?,"[array(['centers_196'], dtype=object)]",['구미시 창업보육센터는 15개의 보유 공간을 가지고 있습니다.' '15'],centers,{'dummy': None}
495e48f5-794b-4063-9300-d6862215d921,"희망전북 POST-BI 센터가 위치한 주소는 무엇인가요?  
답변: 전라북도 전주시 덕진구 상리1길 34","[array(['centers_231'], dtype=object)]","['질문: 희망전북 POST-BI 센터가 위치한 주소는 무엇인가요?\n\n답변: 희망전북 POST-BI 센터의 주소는 전라북도 전주시 덕진구 상리1길 34입니다.'
 '전라북도 전주시 덕진구 상리1길 34']",centers,{'dummy': None}
9ee4f969-2ee2-4627-98a8-910253f60e30,부산대학교 밀양캠퍼스 창업보육센터는 몇 개의 보유 공간을 가지고 있나요?,"[array(['centers_192'], dtype=object)]",['부산대학교 밀양캠퍼스 창업보육센터는 12개의 보유 공간을 가지고 있습니다.' '12'],centers,{'dummy': None}
64a2f246-1275-4562-9d27-626e3c2ab502,천연자원연구센터 창업보육센터가 위치한 전라남도 장흥군의 우편번호는 무엇인가요?,"[array(['centers_239'], dtype=object)]",['천연자원연구센터 창업보육센터가 위치한 전라남도 장흥군의 우편번호는 59315입니다.' '59315'],centers,{'dummy': None}
8ba71e4a-ddbb-4748-9140-fe1ae5ae9eb8,충남서부권 중장년 기술창업센터의 주소는 어디인가요?,"[array(['centers_350'], dtype=object)]","['충남서부권 중장년 기술창업센터의 주소는 충남 서산시 해미면 한서1로 46 (대곡리, 한서대학교)입니다.'
 '충남 서산시 해미면 한서1로 46 (대곡리, 한서대학교)']",centers,{'dummy': None}
bf308f76-13ef-46ba-b869-9b25bffd98be,나노융합의료부품소재 창업보육센터가 위치한 전라남도 장성군 남면의 우편번호는 무엇인가요?,"[array(['centers_228'], dtype=object)]",['나노융합의료부품소재 창업보육센터가 위치한 전라남도 장성군 남면의 우편번호는 57248입니다.' '57248'],centers,{'dummy': None}
5bb0cbcf-afa2-4be0-abd9-61f3b931e43e,차의과학대학교 바이오스타트업 창업보육센터가 위치한 건물의 이름은 무엇인가요?,"[array(['centers_55'], dtype=object)]","['차의과학대학교 바이오스타트업 창업보육센터가 위치한 건물의 이름은 [분당 1센터] 한국골프회관 3층입니다.'
 '[분당 1센터] 한국골프회관 3층']",centers,{'dummy': None}
b22b5906-12ce-45c7-b4df-1e21e26c5154,충남창조경제혁신센터는 어떤 역할을 수행하고 있습니까?,"[array(['centers_356'], dtype=object)]","['충남창조경제혁신센터는 지역의 사회적 가치 창출을 위해 혁신창업 거점 역량을 확대하고, 전 주기적 창업지원 플랫폼을 구축하여 창업 기업의 시작부터 성장, 그리고 해외 진출까지 지원합니다. 또한, 전략적 오픈이노베이션 프로그램을 통해 기업 성장을 지원하며, 투자 재원 확대 및 다양화를 통해 스타트업의 성장 기반을 마련하고 있습니다. 이 외에도 강력한 글로벌 네트워크를 활용해 현지 기관과 연계된 글로벌 협력 프로그램을 운영하고 있습니다. 또한, 친환경 에너지, 기후테크, 모빌리티 등 다양한 분야의 창업 생태계 활성화를 위한 지원을 제공하고 있습니다.'
 '혁신창업 HUB 기능 수행, 전 주기적 창업지원 플랫폼 구축, 기업 성장 지원, 글로벌 네트워크를 통한 협력 프로그램 운영']",centers,{'dummy': None}
c6428c58-6bcc-4559-a94b-f91d09bdfcdf,차의과학대학교 바이오스타트업 창업보육센터는哪一年成立的？,"[array(['centers_56'], dtype=object)]",['车的医学大学生物创业培育中心成立于2017年8月7日。' '2017年'],centers,{'dummy': None}
2efaba34-2e75-43dd-bff1-4e2d8c20f187,고양 1인창조기업지원센터는 어떤 종류의 센터입니까?,"[array(['centers_298'], dtype=object)]",['고양 1인창조기업지원센터는 1인창조기업지원센터입니다.' '1인창조기업지원센터'],centers,{'dummy': None}
bc70ee4a-d051-4c75-b234-9a53f33836cb,한밭대학교 창업보육센터는 몇 개의 보유 공간을 가지고 있습니까?,"[array(['centers_272'], dtype=object)]",['한밭대학교 창업보육센터는 24개의 보유 공간을 가지고 있습니다.' '24'],centers,{'dummy': None}
4b82b733-42c6-4601-ade2-7b274e9ae96f,선문대학교 창업보육센터는哪一年被中小企业厅认定为创业孵化中心？,"[array(['centers_79'], dtype=object)]",['线文大学创业孵化中心在1999年8月被中小企业厅认定为创业孵化中心。' '1999年'],centers,{'dummy': None}
4277275b-cc67-47bd-b03f-8c13e93e6c1b,충북 중장년 기술창업센터가 위치한 지역은 어디인가요?,"[array(['centers_331'], dtype=object)]",['충북 중장년 기술창업센터가 위치한 지역은 충청북도입니다.' '충청북도'],centers,{'dummy': None}
73cdfd9f-a05b-4ec9-adca-8a683108ae09,중진공 대구 창업보육센터의 보유 공간 수는 몇 개인가요?,"[array(['centers_116'], dtype=object)]",['중진공 대구 창업보육센터의 보유 공간 수는 22개입니다.' '22개'],centers,{'dummy': None}
ae6c5428-ea76-470f-86f0-605508540519,장애인기업종합지원센터는 어떤 역할을 수행하고 있습니까?,"[array(['centers_208'], dtype=object)]","['장애인기업종합지원센터는 장애인의 창업과 장애인기업의 활동 촉진을 위한 정보·기술·교육·훈련·연수·상담·연구조사 및 보증추천 등의 종합적인 지원기능을 수행합니다.'
 '정보·기술·교육·훈련·연수·상담·연구조사 및 보증추천 등의 지원기능을 수행합니다.']",centers,{'dummy': None}
55830a99-f9b6-4ad9-a4e0-93a77581e731,경기중소기업성장지원센터의 보유 공간 수는 몇 개인가요?,"[array(['centers_194'], dtype=object)]",['경기중소기업성장지원센터의 보유 공간 수는 38개입니다.' '38'],centers,{'dummy': None}
68bb3584-d353-438d-ba27-a281e3f92851,성남시 중장년 기술창업센터가 위치한 건물 이름은 무엇인가요?,"[array(['centers_340'], dtype=object)]",['성남시 중장년 기술창업센터가 위치한 건물 이름은 킨스타워입니다.' '킨스타워'],centers,{'dummy': None}
5bdb8141-ca7d-4563-a354-e9efa56bf72c,홍릉벤처밸리 창업보육센터가 위치한 지역은 어디인가요?,"[array(['centers_184'], dtype=object)]",['홍릉벤처밸리 창업보육센터가 위치한 지역은 서울특별시입니다.' '서울특별시'],centers,{'dummy': None}
c7a22fbe-929b-4372-ae3a-009b74a99941,에코파이버 창업보육센터는 몇 개의 보유 공간을 가지고 있나요?,"[array(['centers_218'], dtype=object)]",['에코파이버 창업보육센터는 10개의 보유 공간을 가지고 있습니다.' '10'],centers,{'dummy': None}
6d863d8e-6e20-4f06-ab9f-af3462d56f04,충북도립대학 창업보육센터의 보유 공간 수는 몇 개인가요?,"[array(['centers_39'], dtype=object)]",['충북도립대학 창업보육센터의 보유 공간 수는 14개입니다.' '14'],centers,{'dummy': None}
7e24361b-95f0-4d89-8428-eeafd42a2764,서울대학교 농생명과학 창업지원센터는 몇 개의 보유 공간을 가지고 있습니까?,"[array(['centers_168'], dtype=object)]",['서울대학교 농생명과학 창업지원센터는 69개의 보유 공간을 가지고 있습니다.' '69'],centers,{'dummy': None}
4bc7dff4-9566-46af-b660-bd9cf9d53491,대전창조경제혁신센터가 위치한 지역은 어디인가요?,"[array(['centers_364'], dtype=object)]",['대전창조경제혁신센터가 위치한 지역은 대전광역시입니다.' '대전광역시'],centers,{'dummy': None}
a2088420-cf23-4fe1-82a6-237945a725cd,서강비즈니스센터는 언제부터 운영되고 있습니까?,"[array(['centers_75'], dtype=object)]","['서강비즈니스센터는 1999년부터 운영되고 있습니다. 이는 센터 소개에서 ""서강비즈니스센터는 1999년 중소벤처기업부로부터 지정을 받아 현재까지 운영평가에서 최우수 창업보육센터로 선정되었습니다.""라고 명시되어 있습니다.'
 '1999년']",centers,{'dummy': None}
bdf48452-c7a4-40dc-8dab-39d02ff12cf7,서울과학기술대학교 창업보육센터의 주소는 어디인가요?,"[array(['centers_76'], dtype=object)]","['서울과학기술대학교 창업보육센터의 주소는 서울 노원구 공릉로 232 (공릉동, 서울과학기술대학교)입니다.'
 '서울 노원구 공릉로 232 (공릉동, 서울과학기술대학교)']",centers,{'dummy': None}
d93c5a40-b0a7-48dd-9159-1f5eccd6fa14,한전에너지신산업 창업지원센터가 위치한 지역은 어디인가요?,"[array(['centers_419'], dtype=object)]","['한전에너지신산업 창업지원센터가 위치한 지역은 전라남도 광주 동구 동계천로 150 (동명동, I-PLEX 광주)입니다.'
 '전라남도']",centers,{'dummy': None}
50d58524-e9d9-4b33-a5fa-d72f7b41fb79,영남대학교 창업보육센터의 보유 공간 수는 몇 개인가요?,"[array(['centers_33'], dtype=object)]",['영남대학교 창업보육센터의 보유 공간 수는 80개입니다.' '80'],centers,{'dummy': None}
